access_id,access_estado_num,access_informe_final,access_reg_desc,access_marca,access_modelo,access_numero_serie,access_n_de_control,access_baja_sources,access_baja_from_estado,access_baja_from_informe,access_baja_from_reg_desc,sr_estado,sr_ubicacion,sr_is_baja,sr_missing
25190,8,PLACA EN BOOTING-REEMPLAZAR PLACA,PLACA EN BOOTING-REEMPLAZAR PLACA,BMC,G1,MG 3904,,estado=8,1,0,0,baja,-,1,0
25192,8,,control de funcionamiento ok-sin chamber 😰😰😰😰😰😰-pines sulfatados se limpiaron y rectificaron- se cambio la camara de humidificacion,BMC,G3-C20,MG 6952,,estado=8,1,0,0,entregado,Taller,0,0
25194,8,,CONTROL DE FUNCIONAMIENTO OK,RESPIRONICS,IN 171,MG 3825,,estado=8,1,0,0,baja,-,1,0
25195,8,,masimo 7- display dañado- no se repara,MASIMO,RADICAL,MG 4905,,estado=8,1,0,0,alquilado,Taller,0,0
25196,8,,REEMPLAZAR BATERIA-CONTROL DE FUNCIONAMIENTO OK-mg de baja,NELLCOR,N-395,MG 0312,,estado=8;reg_desc,1,0,1,alquilado,-,0,0
25197,8,BAJA,,NOVAMETRIX,OXYPLEH,MG 2718,,estado=8;informe_final,1,1,0,baja,-,1,0
25200,8,,KOKOKOKOKOKOK,NELLCOR,LIBRA,MG 6568,,estado=8,1,0,0,entregado,Taller,0,0
25201,8,PARA VENTA,CONTROL DE FUNCIONAMIENTO OK,NELLCOR,N-395,MG 3239,,estado=8,1,0,0,entregado,Taller,0,0
25217,8,LIMPIEZA INTERNA-LIMPIEZA EXTERNA-REEMPLAZO DE FILTROS-SERVICE GENERAL PARA VENTA,,RESMED,S9,MG 1857,,estado=8,1,0,0,baja,-,1,0
25231,8,,,NELLCOR,N-560,MG 3040,,estado=8,1,0,0,entregado,Taller,0,0
25234,8,PARA VENTA,CONTROL DE FUNCIONAMIENTO OK,NELLCOR,NPB-290,MG 2829,,estado=8,1,0,0,baja,-,1,0
25238,8,VEDIDO A ARIEL,RESTAURADO,LONGFIAN,JAY-5,MG 4196,,estado=8,1,0,0,baja,-,1,0
25244,8,BAJA,,AIRSEP,NEW LIFE,MG 1950,,estado=8;informe_final,1,1,0,baja,-,1,0
25245,8,,LA INCUBADORA SE ENCUENTRA EN INTRAMEDICA,MEDIX,PC-307,MG 3580,,estado=8,1,0,0,baja,-,1,0
25258,8,,,AIRSEP,NEW LIFE,MG 1727,,estado=8,1,0,0,alquilado,-,0,0
25271,8,,No se econtró,MOVI-VAC,A-220,D6358,,estado=8,1,0,0,entregado,Taller,0,0
25288,8,DE BAJA,,AIRSEP,NEW LIFE,MG 2311,,estado=8;informe_final,1,1,0,baja,-,1,0
25291,8,,Como desguace en taller,EDAN,M3A,MG 6701,,estado=8;reg_desc,1,0,1,entregado,Taller,0,0
25294,8,DONACIÓN,okokok. Se le saca la batería para repuesto,EDAN,M3A,MG 3655,,estado=8,1,0,0,alquilado,Taller,0,0
25320,8,,,KONSUNG,KSOC-5,MA23031000116,,estado=8,1,0,0,entregado,Taller,0,0
25361,8,PARA VENTA,,RESPIRONICS,SERIE M,MG 0629,,estado=8,1,0,0,baja,-,1,0
25364,8,,"EQUIPO DAÑADO POR MAL USO, INGRESO DE FLUIDOS AL INTERIOR-PROBAR PLACA Y DISPLAY",BMC,GII,MG 4161,,estado=8,1,0,0,alquilado,-,0,0
25366,4,equipo usado a manera de desguace piezas usadas en 01-0401-11-A no funciona,equipo usado a manera de desguace piezas usadas en 01-0401-11-A no funciona,SILFAB,N-33A,2790151,,informe_final;reg_desc,0,1,1,entregado,Taller,0,0
25379,8,,,BMC,25T,MG 5076,,estado=8,1,0,0,baja,-,1,0
25380,8,,baja-error 15,PURITAN BENNETT,425,MG 2543,,estado=8;reg_desc,1,0,1,alquilado,Taller,0,0
25381,8,PARA REPU,`PARA REPUESTO,BMC,RESMART AUTO,MG 3349,,estado=8,1,0,0,baja,-,1,0
25386,8,,,RESPIRONICS,SERIE M,MG 3838,,estado=8,1,0,0,baja,-,1,0
25387,8,,,MEDIX,OXI-3,MG 5264,,estado=8,1,0,0,baja,-,1,0
25391,8,,CONTROL DE FUNCIONAMIENTO OK,BMC,GII,MG 4036,,estado=8,1,0,0,baja,-,1,0
25395,8,,CONTROL DE FUNCIONAMIENTO OK,BMC,GII,MG 4181,,estado=8,1,0,0,entregado,Taller,0,0
25413,8,SE VENDIO A RESPIROX,CONTROL DE FUNCIONAMIENTO OK,BMC,GII,MG 5569,,estado=8,1,0,0,baja,-,1,0
25435,8,,"control, bateria.",AIRSEP,NEW LIFE,MG 2321,,estado=8,1,0,0,baja,-,1,0
25437,6,BAJA,ANDA BIEN,NELLCOR,N-600,MG 3474,E7502/3,informe_final,0,1,0,entregado,Estantería de Alquiler,0,0
25438,8,PARA VENTA,CONTROL DE FUNCIONAMIENTO OK,NELLCOR,N-595,MG 4899,,estado=8,1,0,0,alquilado,-,0,0
25445,8,VENDIDO A INTRAMENDICA,VENDIDO A INTRAMENDICA,MEDITECH,G3G,MG 3090,,estado=8,1,0,0,baja,-,1,0
25446,8,VENDIDO A INTRAMEDICA,VENDIDO A INTRAMEDICA,MEDITECH,G3G,MG 3009,,estado=8,1,0,0,baja,-,1,0
25469,8,,"ok, filtros nuevos.",AIRSEP,NEW LIFE,MG 2420,,estado=8,1,0,0,baja,-,1,0
25470,8,PARA VENTA,LO DEJE FLAMA-CAMBIO DE BATERIA-REPARACION DE GABINETE,NELLCOR,N-395,MG 2115,,estado=8,1,0,0,baja,-,1,0
25477,8,,,AIRSEP,NEW LIFE,MG 2162,,estado=8,1,0,0,baja,-,1,0
25479,8,,,LONGFIAN,JAY-5,MG 6794,,estado=8,1,0,0,baja,-,1,0
25480,8,,equipo desaparecido (si reclaman dar otro equipo en cambio),LONGFIAN,JAY-5Q,MZJ5S122045,,estado=8,1,0,0,entregado,Taller,0,0
25501,8,CONTROLADO OK,Controlado OK. Va para repuestos,RESPIRONICS,SERIE M,MG 2101,,estado=8,1,0,0,baja,-,1,0
25534,8,BAJA,SE TOMA HUMIDIFICADOR-PLACA NO FUNCIONA (LOOP)-TURBINA NO ANDA SE TOMA POR MG-0441,BMC,G1,CSX1731K094,,estado=8;informe_final,1,1,0,entregado,Taller,0,0
25535,8,,no se encontro el equipo,EVERFLO,5 LTS,0005433,,estado=8,1,0,0,entregado,Taller,0,0
25597,8,,okokokok,KANGAROO,324,MG 2313,,estado=8,1,0,0,baja,-,1,0
25604,8,,,RESPIRONICS,SERIE M,MG 1871,,estado=8,1,0,0,baja,-,1,0
25623,8,,se dio otro equipo en cambio (solo polywatch) SN/s222d804020,BMC,polywatch,s218406080d,,estado=8,1,0,0,entregado,Taller,0,0
25626,4,PARA DAR DE BAJA REEMPLAZO MG 0781,,RESPIRE,RE-001,1000927,,informe_final,0,1,0,entregado,Taller,0,0
25646,8,BAJA,,RESMED,TANGO,MG 2046,,estado=8;informe_final,1,1,0,baja,-,1,0
25647,8,BAJA,,RESMED,TANGO,MG 2460,,estado=8;informe_final,1,1,0,baja,-,1,0
25648,8,BAJA,reparacion de compresor,AIRSEP,NEW LIFE,MG 2277,d6987/d6988,estado=8;informe_final,1,1,0,baja,-,1,0
25671,8,,,NOVAMETRIX,515B,MG 2715,,estado=8,1,0,0,baja,-,1,0
25675,8,PARA VENTA,,BREAS,SLEEP 20 I,MG 1319,,estado=8,1,0,0,baja,-,1,0
25695,8,Controlado ok,Controlado ok,KANGAROO,324,MG 3484,,estado=8,1,0,0,baja,-,1,0
25696,8,,control ok.,AIRSEP,NEW LIFE,MG 2809,6797/6798,estado=8,1,0,0,alquilado,-,0,0
25704,8,BOMBA PERDIDA,,KANGAROO,324,MG 3508,,estado=8,1,0,0,entregado,Taller,0,0
25719,8,Resposición de cuuf adulto de una vía. Control de funcionamiento general. Control de slots de conexión. Control de mediciones. SE VENDE A INTRAMEDICA,Resposición de cuuf adulto de una vía. Control de funcionamiento general. Control de slots de conexión. Control de mediciones.,MEDITECH,G3G,MG 3219,,estado=8,1,0,0,baja,-,1,0
25728,8,,Controlado,KANGAROO,324,MG 3486,,estado=8,1,0,0,entregado,Taller,0,0
25730,8,,Cambio de batería,KANGAROO,324,MG 2834,,estado=8,1,0,0,baja,-,1,0
25731,8,BAJA,PARA REPUESTO,KANGAROO,324,MG 2270,,estado=8;informe_final,1,1,0,baja,-,1,0
25760,8,,Se usó la zeolita el cooler para el MG 4895,LONGFIAN,JAY-5,MG 4551,,estado=8,1,0,0,alquilado,-,0,0
25764,8,,Controlado OK,REMSTAR,171P,MG 2673,,estado=8,1,0,0,alquilado,-,0,0
25766,9,"ERROR DE CARGA AL SISTEMA. NO ERA BAJA, ERA ENTREGA DE ALQUILER","ERROR DE CARGA AL SISTEMA. NO ERA BAJA, ERA ENTREGA DE ALQUILER",AIRSEP,NEW LIFE,MG 2302,,informe_final;reg_desc,0,1,1,entregado,Taller,0,0
25797,8,,según el registro esta desguasado,LONGFIAN,JAY-5,MZJ5S121947,,estado=8,1,0,0,entregado,Taller,0,0
25817,8,,baja-falla en soft,RESPIRONICS,SERIE M,MG 0943,,estado=8;reg_desc,1,0,1,baja,-,1,0
25824,8,,,NELLCOR,,E7395,,estado=8,1,0,0,baja,-,1,0
25826,8,,,NELLCOR,,E7393,,estado=8,1,0,0,baja,-,1,0
25827,8,,,NELLCOR,,E7391,,estado=8,1,0,0,baja,-,1,0
25830,8,,se pone jarra,BMC,G1,MG 3754,,estado=8,1,0,0,alquilado,-,0,0
25831,8,,se pone jarra,BMC,GII,MG 4603,,estado=8,1,0,0,alquilado,-,0,0
25834,8,,falla en software-pendiente de reparaciona ver obs,BMC,g3-C20,MG 6948,,estado=8,1,0,0,alquilado,-,0,0
25835,8,,falla en software-pendiente de respuesta ver obs,BMC,G3-C20,MG 6949,,estado=8,1,0,0,alquilado,-,0,0
25836,8,,falla en software- en espera de repuestos,BMC,G3-C20,MG 7069,,estado=8,1,0,0,reparar,Estantería de Alquiler,0,0
25851,8,,-,RESPIRONICS,IN 171,MG 3822,,estado=8,1,0,0,baja,-,1,0
25852,8,,ok-cambio de jarra papu c:,BMC,G2S C20,MG 5392,,estado=8,1,0,0,alquilado,-,0,0
25862,8,QUEDA PARA REPUESTO EN EL DEPOSITO DE ST,Valvula interior (Pop off) desarmada; tiempos de inspiración y expiración inestables; funcionamiento errático. Hay que derivarlo o darlo de baja,BMP,INVP-10,MG 0315,,estado=8;reg_desc,1,0,1,baja,-,1,0
25865,8,baja,se va a desguasar - dar de baja,AIRSEP,NEW LIFE,MG 2809,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
25890,8,BAJA,,NELLCOR,N-560,MG 3593,,estado=8;informe_final,1,1,0,baja,-,1,0
25915,8,,desguace,LONGFIAN,JAY-5Q,MZJ5S169961,,estado=8;reg_desc,1,0,1,entregado,Taller,0,0
25926,8,,BAJA,RESPIRONICS,SYNCHRONY,MG 2053,,estado=8;reg_desc,1,0,1,baja,-,1,0
25951,8,BAJA,baja-interior degradado,RESMED,TANGO,MG 2045,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
25954,8,,,AIRSEP,NEW LIFE,MG 7211,,estado=8,1,0,0,baja,-,1,0
25970,8,,,FINGER,DS-100,SIED022023007,,estado=8,1,0,0,baja,-,1,0
25971,8,,,REUSABLE,"""Y""",SIED012023298,,estado=8,1,0,0,baja,-,1,0
25976,8,BAJA,entro en loop-baja,BMC,G1 25T,MG 4972,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
25978,8,SE VENDE A ARIEL,SE VENDE A ARIEL,LONGFIAN,JAY-5,MG 4781,,estado=8,1,0,0,alquilado,-,0,0
25979,8,BAJA VENTA A ARIEL,BAJA POR VENTA ARIEL,LONGFIAN,JAY-5,MG 6525,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
25981,8,DE BAJA,FALLA DISPLAY,RESPIRONICS,LA-651HS,MG 1930,,estado=8;informe_final,1,1,0,baja,-,1,0
26014,8,PRESUPUESTO RECHAZADO,Reparación de sensor. Reconexión de broche. Chequeo general y limpieza.,EDAN,,M124,,estado=8,1,0,0,baja,-,1,0
26015,8,PRESUPUESTO RECHAZADO,Reparación de sensor. Reconexión de broche. Chequeo general y limpieza.,EDAN,,M103,,estado=8,1,0,0,baja,-,1,0
26017,8,PRESUPUESTO RECHAZADO,Reparación de sensor. Reconexión de broche. Chequeo general y limpieza.,EDAN,,M123,,estado=8,1,0,0,entregado,Taller,0,0
26018,8,PRESUPUESTO RECHAZADO,Reparación de sensor. Reconexión de broche. Chequeo general y limpieza.,EDAN,,M102,,estado=8,1,0,0,baja,-,1,0
26019,8,PRESUPUESTO RECHAZADO,Reparación de sensor. Reconexión de broche. Chequeo general y limpieza.,EDAN,,M100,,estado=8,1,0,0,baja,-,1,0
26020,8,PRESUPUESTO RECHAZADO,REPARACIÓN DE SENSOR. RECONEXIÓN DE BROCHE. CHEQUEO GENERAL Y LIMPIEZA.,EDAN,,E7554,,estado=8,1,0,0,baja,-,1,0
26021,8,PRESUPUESTO RECHAZADO,REPARACIÓN DE SENSOR. RECONEXIÓN DE BROCHE. CHEQUEO GENERAL Y LIMPIEZA.,EDAN,,E7552,,estado=8,1,0,0,baja,-,1,0
26022,8,PRESUPUESTO RECHAZADO,Reparación de sensor. Reconexión de broche. Chequeo general y limpieza.,EDAN,,E7555,,estado=8,1,0,0,baja,-,1,0
26024,8,Figuraba este numero N/S ZH210602607200085 pero estaba mal,REPARACIÓN SENSOR. RECONEXIÓN DE BROCHE. CHEQUEO GENERAL Y LIMPIEZA.,KONSUNG,,ZH210602608050136,,estado=8,1,0,0,baja,-,1,0
26052,8,VENDIDO A ARIEL,,LONGFIAN,JAY-5,MG 4440,,estado=8,1,0,0,alquilado,-,0,0
26066,8,,baja por falla en soft,BMC,G3,MG 6947,,estado=8;reg_desc,1,0,1,alquilado,-,0,0
26071,8,,se entrega equipo nuevo en garantia,KONSUNG,9EB,MA23060040010,,estado=8,1,0,0,baja,-,1,0
26112,8,x,equipo muerto-queda para repuestos,KONSUNG,9EB,MA23080040095,x,estado=8,1,0,0,entregado,Taller,0,0
26132,6,,"reemplazo de elctrovalvula, filtros. CIOLITA BAJA",AIRSEP,NEW LIFE,MG 2424,7728/7726,reg_desc,0,0,1,alquilado,-,0,0
26139,8,,no funciona prueba con btx18715006,BMC,G1,MG 5207,,estado=8,1,0,0,controlado_sin_defecto,Estantería de Alquiler,0,0
26144,6,SIN DEFECTO-DE BAJA VENDIDO,CONTROLADO SIN DEFECTO COLOCION DE ETIQUETA MG,MARBEL,C-500-A,MG 4039,,informe_final,0,1,0,baja,-,1,0
26153,8,BAJA,DAR DE BAJA,KONSUNG,KSOC-5,MG 7084,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
26163,8,BAJA,SE ENVIO PARA SARMIENTO - DAR DE BAJA,LONGFIAN,JAY-5Q,MG 5143,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
26188,8,BAJA,SE ENVIO PARA SARMIENTO - DAR DE BAJA,LONGFIAN,JAY-5Q,MG 5463,,estado=8;informe_final;reg_desc,1,1,1,alquilado,-,0,0
26192,8,,baja,RESPIRONICS,IN 171,MG 3829,,estado=8;reg_desc,1,0,1,alquilado,-,0,0
26193,8,VEDIDO A ARIEL,,LONGFIAN,JAY-5,MG 4748,,estado=8,1,0,0,baja,-,1,0
26200,8,VENDIDO A ARIEL,,LONGFIAN,JAY-5,MG 5041,,estado=8,1,0,0,baja,-,1,0
26227,8,HUMIDIFICADOR DAÑADO (ENTRA EN GARANTIA)-DAR UNO NUEVO,humidificador dañado (entra en garantia)-dar uno nuevo,BMC,GII,H2122606335,,estado=8,1,0,0,entregado,Taller,0,0
26232,8,,compresor obsoleto - se da de baja,INOGEN ONE,G4,MG 6341,,estado=8;reg_desc,1,0,1,baja,-,1,0
26234,8,Sin posibilidad de reparación,Sin posibilidad de reparación,NELLCOR,N-595,MG 4904,,estado=8,1,0,0,ingresado,Taller,0,0
26246,8,VENTA A NOVAMED,"valvula reguladora de vacio trabada, desarme y limpieza de valvula , pegado de etiqueta mg 1761 control de funcionamiento",SILFAB,N-33A,mg 1761,,estado=8,1,0,0,entregado,Taller,0,0
26247,8,BAJA,ok,RESMED,TANGO,MG 2069,,estado=8;informe_final,1,1,0,baja,-,1,0
26248,8,DE BAJA,ok,RESMED,TANGO,MG 2464,,estado=8;informe_final,1,1,0,baja,-,1,0
26261,8,,Se usaron algunas partes para arreglar el MG 4962 - se puede revivir,INOGEN,AT HOME,MG 4963,,estado=8,1,0,0,alquilado,-,0,0
26268,8,----,"baja-dañado por sulfato, tenia el mg duplicado (mg 6337 es en realidad w1321 oximetro de pulso en funcioinamiento)",BMC,G1,CJD16521354,x,estado=8;reg_desc,1,0,1,alquilado,-,0,0
26290,8,,error 97. Cambio de placa. Le dieron el ES423803025 en recambio,BMC,G2S,ES422B50094,,estado=8,1,0,0,baja,-,1,0
26299,8,SE CARGO DUPLICADO EL MISMO EQUIPO EN ACCESS,SE CARGO DUPLICADO EL MISMO EQUIPO EN ACCESS,NELLCOR,BEDSIDE,MBB2203483,,estado=8,1,0,0,entregado,Taller,0,0
26327,8,REPARACION COMPLETA DE COMPRESOR-CAMBIO DE CIOLITA Nº F8186-F8187-FILTROS,REPARACION COMPLETA DE COMPRESOR-CAMBIO DE CIOLITA Nº F8186-F8187-FILTROS,AIRSEP,NEW LIFE,N5145150,,estado=8,1,0,0,entregado,Taller,0,0
26333,8,,derivado smartlight,EDAN,,E7787,,estado=8,1,0,0,entregado,Taller,0,0
26334,8,,malla rota,EDAN,,E7788,,estado=8,1,0,0,entregado,Taller,0,0
26337,8,,Derivado a smart light,EDAN,,C4258,,estado=8,1,0,0,alquilado,-,0,0
26342,8,"Reparación de turbina, limpieza interior, limpieza de esponjas internas, cambio de filtro. SE TOMA COMO PARTE DE PAGO POR UN AUTO G2 NUEVO","Reparación de turbina, limpieza interior, limpieza de esponjas internas, cambio de filtro. SE TOMA COMO PARTE DE PAGO POR UN AUTO G2 NUEVO",BMC,G1,CTX1864J031,,estado=8,1,0,0,baja,-,1,0
26343,8,SE TOMA COMO PARTE DE PAGO POR UN AUTO G2 NUEVO,SE TOMA COMO PARTE DE PAGO POR UN AUTO G2 NUEVO,BMC,G1,AJD1831038,,estado=8,1,0,0,baja,-,1,0
26344,8,,,EVERFLO,,0012061,,estado=8,1,0,0,alquilado,-,0,0
26359,8,,,BMC,GII T-25T,T2A22101244,,estado=8,1,0,0,entregado,Taller,0,0
26367,8,DE BAJA,DE BAJA,RESPIRONICS,SERIE M,MG 2492,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
26372,8,DE BAJA,TURBINA RUIDOSA,RESMED,TANGO,MG 2345,,estado=8;informe_final,1,1,0,baja,-,1,0
26381,8,DE BAJA VENDIDO A ARIEL,VENDIDO A ARIEL,LONGFIAN,JAY-5,MG 4165,,estado=8;informe_final,1,1,0,baja,-,1,0
26382,8,,,LONGFIAN,JAY-5Q,MG 5155,,estado=8,1,0,0,alquilado,-,0,0
26383,8,VENDIDO,REARMADO PARA VENTA,LONGFIAN,JAY-5,MG 4996,,estado=8,1,0,0,baja,-,1,0
26385,8,,,KONSUNG,9EB,MA23080040049,,estado=8,1,0,0,entregado,Taller,0,0
26394,8,,,KONSUNG,9EB,MA23080040053,,estado=8,1,0,0,baja,-,1,0
26400,8,,,BMC,GII Y-25T,MG 6695,,estado=8,1,0,0,alquilado,-,0,0
26407,8,BAJA,rotura de gabinete NO SE PUEDE REPARA FUNCIONAMIENTO ELECTRONICO OK DAR DE BAJA PARA REPUESTOS,KANGAROO,324,MG 3465,,estado=8;informe_final;reg_desc,1,1,1,alquilado,-,0,0
26410,8,Se dio el ES423803161 como cambio,CONTROL DE TERAPIA OK-PLACA OK-TURBINA OK- SE CALIBRO EL EQUIPO. Tiene problema con el reslex,BMC,G2S,ES122607222,,estado=8,1,0,0,baja,-,1,0
26415,8,,,KONSUNG,9EB,MA23080040054,,estado=8,1,0,0,ingresado,Estantería de Alquiler,0,0
26423,8,,con BTX17A35182,BMC,G1,AJD18711095,,estado=8,1,0,0,baja,-,1,0
26424,8,DE BAJA,EQUIPO RUIDOSO,RESPIRONICS,IN 171,MG 2674,,estado=8;informe_final,1,1,0,baja,-,1,0
26425,6,DE BAJA VENDIDO A ARIEL,,LONGFIAN,JAY-5,MG 6401,,informe_final,0,1,0,baja,-,1,0
26461,8,,FALLA EN TURBINA (EN ESPERA DE REPUESTOS)-PLACA OK,BMC,G1 25T,MG 5064,,estado=8,1,0,0,alquilado,-,0,0
26462,8,se va para repuesto,FALLA EN PLACA- NECESITA CAMBIO DE PLACA (EN ESPERA DE REPUESTOS),BMC,GII T-25T,MG 5783,,estado=8,1,0,0,baja,-,1,0
26466,8,TURBINA RUIDOSA-FALLA PLACA,TURBINA RUIDOSA-FALLA PLACA,BMC,GII T-25T,MG 6837,,estado=8,1,0,0,baja,-,1,0
26481,8,,se uso de repuesto,KONSUNG,KSOC-5,MG 7088,,estado=8,1,0,0,entregado,Taller,0,0
26486,8,SE DA DE BAJA EL EQUIPO,EQUIPO CON TAPA ROTA-PARA REPUESTO-CALEFACTOR FUNCIONA OK,BMC,GII,MG 4355,,estado=8;informe_final,1,1,0,baja,-,1,0
26505,8,,CALEFACTOR QUEMADO,BMC,GII,MG 6000,,estado=8,1,0,0,baja,-,1,0
26516,8,SE DA DE BAJA,-equipo se reinicia al iniciar la terapia -carcasa rota sin tornillos -piezas faltantes en carcasa de turbina -falla en placa-turbina dañada encontrada con humedad y oxido en su interior,BMC,GII,MG 5422,,estado=8;informe_final,1,1,0,baja,-,1,0
26519,8,,,LONGFIAN,JAY-5,MG 4588,,estado=8,1,0,0,ingresado,Taller,0,0
26525,8,,,LONGFIAN,JAY-5,MG 6430,,estado=8,1,0,0,ingresado,Taller,0,0
26528,8,,,LONGFIAN,JAY-5,MG 6544,,estado=8,1,0,0,ingresado,Taller,0,0
26534,8,,,LONGFIAN,JAY-5Q,MG 5129,,estado=8,1,0,0,entregado,Taller,0,0
26536,8,,SE ENVIO A SARMIENTO,LONGFIAN,JAY-5Q,MG 5492,,estado=8,1,0,0,alquilado,-,0,0
26537,8,,mal acoplamiento de camara humidificadora-error en placa (error84),BMC,G3,MG 6941,,estado=8,1,0,0,baja,-,1,0
26538,8,,"El equipo estuvo con liquido en su interior, habian tornillos con oxido-falla en placa (en espera de repuestos)",BMC,G3,MG 6964,,estado=8,1,0,0,baja,-,1,0
26540,8,DE BAJA,DE BAJA,RESPIRONICS,SERIE M,MG 1412,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
26541,8,DE BAJA,FALLA TURBINA- DE BAJA,RESMED,TANGO,MG 2344,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
26542,8,DE BAJA,OBSOLETO,RESPIRE,RE-001,MG 0196,,estado=8;informe_final,1,1,0,baja,-,1,0
26543,8,SE DA DE BAJA DE SISTEMA - EQUIPO OBSOLETO,CONTROL DE FUNCIONAMIENTO OK,RESPIRONICS,SERIE M LA101,MG 2490,,estado=8;informe_final,1,1,0,baja,-,1,0
26544,8,BAJA,RUIDOSO IRREPARABLE,RESPIRONICS,IN 171,MG 2675,,estado=8;informe_final,1,1,0,baja,-,1,0
26545,8,,,LONGFIAN,JAY-5,MG 6796,,estado=8,1,0,0,ingresado,Taller,0,0
26546,8,,,LONGFIAN,JAY-5,MG 4593,,estado=8,1,0,0,alquilado,-,0,0
26548,8,PARA REPUESTOS,"FALLA EN PLACA, SE REQUIERE CAMBIO DE PLACA (EN ESPERA DE REPUESTOS)",BMC,G1,MG 4037,,estado=8,1,0,0,baja,-,1,0
26550,8,"FALLA EN RULEMANES DE TURBINA, SE REALIZO SU CAMBIO Y SE SOLUCIONO EL PROBLEMA-CONTROL DE TERAPIA OK-PLACA OK","FALLA EN RULEMANES DE TURBINA, SE REALIZO SU CAMBIO Y SE SOLUCIONO EL PROBLEMA-CONTROL DE TERAPIA OK-PLACA OK (TURBINA QUEDO CON RUIDO, SE VA PARA DESGUACE)",BMC,25,MG 5078,,estado=8;reg_desc,1,0,1,baja,-,1,0
26555,8,,,NELLCOR,N-595,G-02806535,,estado=8,1,0,0,alquilado,-,0,0
26564,8,,,BMC,,,,estado=8,1,0,0,baja,-,1,0
26583,8,se da de baja en sistema - equipo obsoleto,bateria muerta - control de funcionamiento ok con fuente,MEDICAL HEALTHY,OXI-3,MG 0085,,estado=8;informe_final,1,1,0,baja,-,1,0
26593,8,VENDIDO A INTRAMEDICA,VENDIDO A INTRAMEDICA,MEDITECH,G3G,MG 3088,,estado=8,1,0,0,baja,-,1,0
26656,8,REEMPLAZO DE CIOLITA- TUBOS F8188-F84189-REPARACION COMPLETA DE COMPRESOR,REEMPLAZO DE CIOLITA- TUBOS F8188-F84189-REPARACION COMPLETA DE COMPRESOR,AIRSEP,NEW LIFE,N5158373,F8212-F8213,estado=8,1,0,0,entregado,Taller,0,0
26657,8,BAJA,"Equipo obsoleto. Se debería hacer: Cambio de rulmeanes motor, ajuste alojamiento ruilemanes, cambio contrapeso, tapa cabezal bomba, soporte flapper y junta, soporte frasco y diafragma",SILFAB,N-33A,MG 1173,,estado=8;informe_final,1,1,0,baja,-,1,0
26663,8,DE BAJA PARA REPUESTO,PARA DAR DE BAJA,SILFAB,N-33A,MG 1741,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
26664,8,,,RESPIRONICS,IN 171,MG 3673,,estado=8,1,0,0,baja,-,1,0
26672,8,DE COLOCAN 2 CANISTER CON CIOLITA COMPRADA POR MGBIO,DE COLOCAN 2 CANISTER CON CIOLITA COMPRADA POR MGBIO,LONGFIAN,JAY-5Q,MZJ5S122155,E7992-E7989,estado=8,1,0,0,alquilado,-,0,0
26680,8,,,NELLCOR,N-560,G70031,,estado=8,1,0,0,alquilado,-,0,0
26681,8,,,YAMIND,DM26-20C,Y662124170032,,estado=8,1,0,0,baja,-,1,0
26695,8,SE DA DE BAJA EN SISTEMA - EQUIPO OBSOLETO,CONTROL DE FUNCIONAMIENTO,RESPIRONICS,SOLO LX,MG 0441,,estado=8;informe_final,1,1,0,baja,-,1,0
26698,8,Al parecer le dieron un G2S como cambio ES422A62482,falla en reslex. DAR UNO EN RECAMBIO,BMC,GII,E2123601130,,estado=8,1,0,0,baja,-,1,0
26713,8,BAJA,SE ENVIO PARA SARMIENTO - DAR DE BAJA,LONGFIAN,JAY-5,MG 4535,,estado=8;informe_final;reg_desc,1,1,1,alquilado,-,0,0
26714,8,se da de baja de sistema - equipo obsoleto,baja,HOFFRICHTER,VECTOR ST 20,MG 2895,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
26731,8,,EN JAULA,KONSUNG,KSOC-5,MG 7090,,estado=8,1,0,0,alquilado,-,0,0
26733,8,,SE USO DE REPUESTO,AIRSEP,NEW LIFE,MG 2302,,estado=8,1,0,0,alquilado,-,0,0
26736,8,,ingreso de líquido en el equipo - FALLA EN PLACA (ALARMA DE MASCARA BLOQUEADA) por ingreso de liquidos - DESARME Y LIMPIEZA INTERNA DE TURBINA por ingreso de liquído. Turbina Ok,BMC,GII T-25T,MG 7286,,estado=8,1,0,0,alquilado,-,0,0
26737,8,DE BAJA,CALEFACTOR QUEMADO,BMC,GII,MG 7287,,estado=8;informe_final,1,1,0,entregado,Estantería de Alquiler,0,0
26745,8,BAJA,SE USO TURBINA PARA REPUESTO DEL EQUIPO BTX16645147,BMC,G1,MG 5064,,estado=8;informe_final,1,1,0,alquilado,-,0,0
26746,8,,,BMC,G1,MG 4002,,estado=8,1,0,0,alquilado,-,0,0
